"ori","dest","amount"
"36115","36061",40
"36115","36063",4
"36115","36065",4
"36115","36067",49
"36115","36081",19
"36115","36083",732
"36115","36085",10
"36115","36091",3518
"36115","36093",254
"36115","36103",4
"36115","36111",20
"36115","36113",7179
"36115","36121",4
"36117","36001",4
"36117","36011",364
"36117","36013",15
"36117","36029",92
"36117","36037",24
"36117","36047",14
"36117","36051",33
"36117","36053",4
"36117","36055",15271
"36117","36061",35
"36117","36063",10
"36117","36065",79
"36117","36067",626
"36117","36069",4003
"36117","36073",30
"36117","36075",194
"36117","36085",20
"36117","36087",4
"36117","36099",771
"36117","36103",4
"36117","36109",77
"36117","36113",15
"36117","36123",12
"36119","36001",69
"36119","36005",29843
"36119","36007",25
"36119","36011",8
"36119","36013",15
"36119","36023",50
"36119","36027",1129
"36119","36029",35
"36119","36037",29
"36119","36047",3781
"36119","36053",20
"36119","36055",19
"36119","36059",2188
"36119","36061",82645
"36119","36065",25
"36119","36067",35
"36119","36069",10
"36119","36071",999
"36119","36075",10
"36119","36079",2864
"36119","36081",5460
"36119","36083",10
"36119","36085",104
"36119","36087",3809
"36119","36103",780
"36119","36109",25
"36119","36111",174
"36119","36115",90
"36119","36117",30
"36119","36123",10
"36121","36001",4
"36121","36003",57
"36121","36005",8
"36121","36007",4
"36121","36009",140
"36121","36013",8
"36121","36015",4
"36121","36023",4
"36121","36027",20
"36121","36029",3256
"36121","36037",1912
"36121","36051",1041
"36121","36053",4
"36121","36055",946
"36121","36061",26
"36121","36063",97
"36121","36069",73
"36121","36073",22
"36121","36075",4
"36121","36077",10
"36121","36081",8
"36121","36083",4
"36121","36099",8
"36121","36101",14
"36121","36103",14
"36121","36111",4
"36121","36117",4
"36121","36123",4
"36123","36001",23
"36123","36007",4
"36123","36011",24
"36123","36015",80
"36123","36029",10
"36123","36037",4
"36123","36051",28
"36123","36055",456
"36123","36059",4
"36123","36061",4
"36123","36063",4
"36123","36065",20
"36123","36067",19
"36123","36069",2371
"36123","36073",14
"36123","36075",8
"36123","36091",4
"36123","36097",285
"36123","36099",212
"36123","36101",148
"36123","36107",10
"36123","36109",57
"36123","36117",109
"36005","36001",65
"36007","36001",30
"36019","36001",4
"36021","36001",309
"36023","36001",20
"36027","36001",175
"36029","36001",25
"36035","36001",50
"36039","36001",148
"36045","36001",15
"36047","36001",20
"36051","36001",20
"36053","36001",95
"36055","36001",50
"36057","36001",35
"36059","36001",48
"36061","36001",326
"36065","36001",14
"36067","36001",138
"36071","36001",27
"36075","36001",20
"36077","36001",15
"36081","36001",62
"36083","36001",9493
"36087","36001",20
"36091","36001",4348
"36093","36001",7137
"36095","36001",94
"36097","36001",60
"36103","36001",60
"36109","36001",30
"36111","36001",253
"36113","36001",169
"36115","36001",4
"36119","36001",119
"36001","36003",4
"36005","36003",10
"36007","36003",8
"36009","36003",1354
"36013","36003",32
"36015","36003",49
"36023","36003",4
"36027","36003",4
"36029","36003",390
"36035","36003",4
"36037","36003",38
"36047","36003",4
"36051","36003",505
"36053","36003",14
"36055","36003",254
"36059","36003",4
"36061","36003",4
"36063","36003",28
"36065","36003",18
"36069","36003",63
"36071","36003",4
"36073","36003",4
"36091","36003",4
"36099","36003",35
"36101","36003",743
"36103","36003",10
"36107","36003",23
"36109","36003",28
"36117","36003",10
"36121","36003",502
"36123","36003",8
"36001","36005",125
"36007","36005",20
"36013","36005",34
"36027","36005",220
"36029","36005",70
"36037","36005",25
"36047","36005",19982
"36053","36005",10
"36059","36005",2620
"36061","36005",191402
"36063","36005",30
"36065","36005",20
"36067","36005",59
"36071","36005",378
"36073","36005",20
"36075","36005",15
"36079","36005",228
"36081","36005",21643
"36085","36005",624
"36087","36005",1519
"36091","36005",10
"36097","36005",75
"36103","36005",877
"36109","36005",15
"36111","36005",40
"36115","36005",20
"36119","36005",37527
"36001","36007",72
"36005","36007",34
"36011","36007",4
"36015","36007",170
"36017","36007",401
"36023","36007",590
"36025","36007",219
"36027","36007",40
"36029","36007",44
"36047","36007",8
"36051","36007",10
"36053","36007",39
"36055","36007",158
"36059","36007",10
"36061","36007",69
"36065","36007",22
"36067","36007",449
"36069","36007",20
"36071","36007",30
"36075","36007",24
"36077","36007",73
"36081","36007",95
"36083","36007",19
"36087","36007",34
"36093","36007",15
"36099","36007",10
"36101","36007",30
"36103","36007",10
"36105","36007",4
"36107","36007",3444
"36109","36007",472
"36115","36007",14
"36119","36007",34
"36121","36007",35
"36001","36009",12
"36003","36009",311
"36005","36009",8
"36013","36009",2036
"36015","36009",4
"36017","36009",4
"36027","36009",10
"36029","36009",5001
"36037","36009",50
"36051","36009",8
"36055","36009",91
"36061","36009",19
"36063","36009",83
"36067","36009",16
"36069","36009",10
"36073","36009",4
"36081","36009",4
"36097","36009",20
"36099","36009",14
"36101","36009",22
"36103","36009",4
"36111","36009",12
"36117","36009",4
"36121","36009",1300
"36001","36011",51
"36003","36011",4
"36007","36011",12
"36015","36011",12
"36023","36011",616
"36029","36011",50
"36045","36011",15
"36047","36011",8
"36051","36011",4
"36053","36011",86
"36055","36011",242
"36061","36011",28
"36065","36011",64
"36067","36011",8120
"36069","36011",234
"36075","36011",563
"36079","36011",15
"36081","36011",4
"36083","36011",12
"36089","36011",15
"36091","36011",4
"36097","36011",4
"36099","36011",708
"36103","36011",4
"36109","36011",1978
"36113","36011",10
"36117","36011",768
"36119","36011",4
"36123","36011",4
"36003","36013",50
"36007","36013",15
"36009","36013",372
"36027","36013",22
"36029","36013",2457
"36051","36013",34
"36053","36013",4
"36055","36013",50
"36059","36013",14
"36061","36013",4
"36063","36013",122
"36065","36013",4
"36067","36013",45
"36069","36013",19
"36083","36013",4
"36099","36013",4
"36101","36013",25
"36103","36013",4
"36119","36013",10
"36121","36013",4
"36001","36015",14
"36003","36015",4
"36007","36015",293
"36011","36015",4
"36013","36015",10
"36023","36015",10
"36027","36015",10
"36029","36015",85
"36043","36015",40
"36055","36015",30
"36059","36015",10
"36061","36015",8
"36065","36015",40
"36067","36015",143
"36069","36015",19
"36071","36015",19
"36093","36015",10
"36097","36015",745
"36099","36015",158
"36101","36015",1547
"36107","36015",574
"36109","36015",1269
"36111","36015",39
"36119","36015",15
"36123","36015",60
"36001","36017",24
"36007","36017",2427
"36011","36017",8
"36023","36017",349
"36025","36017",194
"36047","36017",56
"36051","36017",4
"36053","36017",595
"36055","36017",15
"36059","36017",42
"36061","36017",45
"36065","36017",167
"36067","36017",274
"36071","36017",18
"36075","36017",4
"36077","36017",268
"36079","36017",4
"36081","36017",15
"36085","36017",4
"36087","36017",32
"36091","36017",10
"36103","36017",4
"36107","36017",31
"36109","36017",43
"36111","36017",4
"36119","36017",8
"36001","36019",56
"36007","36019",10
"36013","36019",4
"36015","36019",10
"36023","36019",19
"36027","36019",118
"36031","36019",153
"36033","36019",105
"36061","36019",15
"36075","36019",10
"36083","36019",4
"36089","36019",20
"36093","36019",10
"36111","36019",30
"36113","36019",19
"36115","36019",14
"36119","36019",15
"36001","36021",2614
"36005","36021",26
"36019","36021",4
"36027","36021",2558
"36029","36021",8
"36039","36021",158
"36047","36021",74
"36055","36021",4
"36059","36021",22
"36061","36021",1104
"36067","36021",4
"36071","36021",12
"36079","36021",59
"36081","36021",76
"36083","36021",1090
"36091","36021",108
"36093","36021",124
"36103","36021",44
"36111","36021",581
"36113","36021",24
"36119","36021",232
"36001","36023",64
"36007","36023",526
"36011","36023",214
"36015","36023",18
"36017","36023",69
"36053","36023",114
"36055","36023",72
"36059","36023",93
"36061","36023",8
"36063","36023",20
"36065","36023",8
"36067","36023",1986
"36069","36023",10
"36071","36023",4
"36075","36023",53
"36081","36023",12
"36097","36023",15
"36099","36023",8
"36103","36023",10
"36107","36023",63
"36109","36023",3222
"36111","36023",4
"36117","36023",4
"36119","36023",35
"36001","36025",29
"36005","36025",4
"36007","36025",776
"36017","36025",257
"36023","36025",4
"36027","36025",4
"36039","36025",4
"36047","36025",70
"36059","36025",15
"36061","36025",201
"36065","36025",8
"36069","36025",20
"36071","36025",103
"36075","36025",19
"36077","36025",1163
"36081","36025",76
"36085","36025",8
"36087","36025",37
"36089","36025",4
"36095","36025",4
"36103","36025",12
"36105","36025",73
"36107","36025",95
"36109","36025",4
"36111","36025",367
"36115","36025",4
"36119","36025",96
"36001","36027",314
"36005","36027",1398
"36007","36027",45
"36021","36027",211
"36029","36027",10
"36039","36027",39
"36047","36027",380
"36055","36027",15
"36057","36027",10
"36059","36027",168
"36061","36027",5423
"36065","36027",45
"36067","36027",35
"36071","36027",4541
"36075","36027",4
"36079","36027",5492
"36081","36027",541
"36083","36027",23
"36085","36027",24
"36087","36027",751
"36091","36027",25
"36093","36027",60
"36103","36027",93
"36105","36027",15
"36111","36027",4081
"36113","36027",15
"36119","36027",15513
"36121","36027",15
"36001","36029",124
"36003","36029",39
"36005","36029",10
"36007","36029",62
"36009","36029",606
"36011","36029",65
"36013","36029",1690
"36015","36029",85
"36023","36029",4
"36027","36029",169
"36037","36029",1316
"36045","36029",25
"36047","36029",14
"36051","36029",90
"36053","36029",25
"36055","36029",1175
"36059","36029",60
"36061","36029",187
"36063","36029",13383
"36065","36029",55
"36067","36029",204
"36069","36029",148
"36071","36029",30
"36073","36029",429
"36075","36029",10
"36081","36029",180
"36083","36029",4
"36089","36029",15
"36091","36029",65
"36099","36029",50
"36103","36029",124
"36109","36029",45
"36111","36029",89
"36117","36029",20
"36119","36029",120
"36121","36029",1923
"36123","36029",15
"36001","36031",94
"36019","36031",504
"36027","36031",10
"36029","36031",8
"36033","36031",199
"36041","36031",4
"36047","36031",10
"36059","36031",4
"36061","36031",49
"36083","36031",15
"36091","36031",37
"36093","36031",4
"36113","36031",444
"36115","36031",176
"36119","36031",4
"36121","36031",50
"36001","36033",46
"36019","36033",181
"36027","36033",78
"36031","36033",223
"36037","36033",4
"36039","36033",4
"36045","36033",19
"36055","36033",4
"36059","36033",4
"36061","36033",14
"36065","36033",15
"36067","36033",26
"36069","36033",4
"36087","36033",4
"36089","36033",381
"36091","36033",8
"36093","36033",4
"36111","36033",4
"36113","36033",25
"36115","36033",10
"36001","36035",1395
"36005","36035",25
"36007","36035",10
"36041","36035",25
"36043","36035",239
"36051","36035",15
"36057","36035",1316
"36061","36035",12
"36065","36035",112
"36067","36035",16
"36069","36035",48
"36071","36035",35
"36083","36035",81
"36091","36035",929
"36093","36035",1357
"36113","36035",68
"36115","36035",24
"36011","36037",22
"36013","36037",24
"36027","36037",4
"36029","36037",3376
"36051","36037",682
"36055","36037",5297
"36061","36037",8
"36063","36037",229
"36065","36037",4
"36067","36037",10
"36069","36037",222
"36073","36037",659
"36099","36037",10
"36109","36037",8
"36117","36037",34
"36121","36037",753
"36001","36039",3334
"36005","36039",4
"36021","36039",948
"36025","36039",4
"36027","36039",387
"36047","36039",55
"36059","36039",34
"36061","36039",288
"36067","36039",25
"36071","36039",108
"36081","36039",57
"36083","36039",409
"36085","36039",10
"36087","36039",10
"36091","36039",70
"36093","36039",156
"36095","36039",4
"36103","36039",29
"36111","36039",1396
"36113","36039",4
"36001","36041",40
"36027","36041",4
"36033","36041",10
"36035","36041",215
"36043","36041",12
"36057","36041",61
"36065","36041",12
"36081","36041",4
"36083","36041",14
"36085","36041",16
"36091","36041",22
"36093","36041",18
"36113","36041",100
"36115","36041",12
"36119","36041",4
"36001","36043",158
"36005","36043",10
"36007","36043",24
"36011","36043",10
"36013","36043",10
"36017","36043",18
"36021","36043",4
"36023","36043",15
"36027","36043",8
"36029","36043",4
"36035","36043",258
"36049","36043",30
"36053","36043",167
"36055","36043",19
"36057","36043",136
"36059","36043",4
"36061","36043",4
"36065","36043",9950
"36067","36043",364
"36069","36043",59
"36071","36043",36
"36075","36043",30
"36077","36043",334
"36083","36043",22
"36087","36043",4
"36091","36043",33
"36093","36043",53
"36097","36043",10
"36105","36043",10
"36109","36043",20
"36113","36043",4
"36119","36043",14
"36001","36045",10
"36011","36045",70
"36019","36045",4
"36023","36045",12
"36027","36045",42
"36029","36045",4
"36049","36045",128
"36053","36045",16
"36055","36045",56
"36061","36045",54
"36063","36045",8
"36065","36045",89
"36067","36045",409
"36069","36045",8
"36071","36045",30
"36075","36045",380
"36081","36045",4
"36085","36045",4
"36087","36045",10
"36089","36045",191
"36099","36045",18
"36103","36045",64
"36111","36045",26
"36115","36045",4
"36117","36045",4
"36119","36045",23
"36001","36047",90
"36005","36047",13448
"36013","36047",30
"36025","36047",15
"36027","36047",289
"36029","36047",49
"36045","36047",15
"36053","36047",55
"36055","36047",20
"36059","36047",10872
"36061","36047",390387
"36063","36047",69
"36065","36047",10
"36067","36047",4
"36069","36047",69
"36071","36047",284
"36075","36047",90
"36079","36047",60
"36081","36047",69231
"36083","36047",55
"36085","36047",6640
"36087","36047",539
"36091","36047",20
"36093","36047",4
"36103","36047",2730
"36105","36047",20
"36109","36047",25
"36111","36047",64
"36115","36047",50
"36117","36047",15
"36119","36047",3144
"36001","36049",25
"36007","36049",12
"36011","36049",4
"36029","36049",33
"36033","36049",10
"36043","36049",12
"36045","36049",1005
"36053","36049",14
"36055","36049",33
"36061","36049",4
"36063","36049",10
"36065","36049",1128
"36067","36049",201
"36069","36049",4
"36075","36049",40
"36083","36049",4
"36089","36049",53
"36091","36049",10
"36099","36049",4
"36103","36049",4
"36111","36049",4
"36121","36049",4
"36001","36051",8
"36003","36051",16
"36007","36051",20
"36015","36051",12
"36027","36051",25
"36029","36051",146
"36037","36051",648
"36055","36051",10465
"36059","36051",46
"36061","36051",4
"36065","36051",24
"36067","36051",42
"36069","36051",1009
"36071","36051",23
"36073","36051",65
"36081","36051",23
"36083","36051",4
"36097","36051",8
"36099","36051",8
"36101","36051",462
"36107","36051",4
"36117","36051",157
"36121","36051",594
"36001","36053",54
"36005","36053",4
"36007","36053",44
"36011","36053",34
"36017","36053",237
"36023","36053",148
"36027","36053",10
"36029","36053",30
"36037","36053",4
"36043","36053",40
"36051","36053",10
"36055","36053",54
"36057","36053",10
"36059","36053",10
"36061","36053",42
"36065","36053",4360
"36067","36053",9621
"36069","36053",4
"36071","36053",20
"36075","36053",97
"36077","36053",22
"36081","36053",25
"36085","36053",15
"36093","36053",20
"36107","36053",10
"36109","36053",18
"36117","36053",4
"36121","36053",4
"36001","36055",14
"36005","36055",48
"36007","36055",74
"36011","36055",25
"36013","36055",29
"36015","36055",10
"36019","36055",25
"36023","36055",40
"36027","36055",25
"36029","36055",1019
"36033","36055",19
"36037","36055",1196
"36047","36055",15
"36051","36055",1486
"36053","36055",84
"36059","36055",85
"36061","36055",224
"36063","36055",165
"36065","36055",55
"36067","36055",575
"36069","36055",7023
"36071","36055",110
"36073","36055",896
"36075","36055",134
"36081","36055",40
"36087","36055",15
"36091","36055",45
"36093","36055",15
"36097","36055",20
"36099","36055",220
"36101","36055",64
"36103","36055",74
"36107","36055",15
"36109","36055",48
"36111","36055",45
"36113","36055",24
"36117","36055",3446
"36119","36055",50
"36121","36055",90
"36123","36055",42
"36001","36057",2394
"36005","36057",19
"36013","36057",10
"36017","36057",4
"36025","36057",4
"36027","36057",14
"36035","36057",1413
"36043","36057",118
"36047","36057",35
"36051","36057",4
"36053","36057",4
"36055","36057",25
"36059","36057",23
"36061","36057",119
"36065","36057",105
"36071","36057",18
"36075","36057",15
"36077","36057",57
"36083","36057",184
"36091","36057",707
"36093","36057",2146
"36095","36057",53
"36109","36057",25
"36111","36057",4
"36113","36057",35
"36115","36057",73
"36119","36057",4
"36121","36057",20
"36001","36059",180
"36005","36059",6347
"36007","36059",30
"36013","36059",15
"36025","36059",4
"36027","36059",55
"36029","36059",39
"36047","36059",25221
"36051","36059",75
"36053","36059",55
"36055","36059",4
"36061","36059",94893
"36065","36059",20
"36067","36059",105
"36069","36059",55
"36071","36059",29
"36075","36059",10
"36079","36059",35
"36081","36059",70176
"36083","36059",448
"36085","36059",896
"36087","36059",206
"36091","36059",12
"36103","36059",52535
"36109","36059",19
"36111","36059",14
"36113","36059",10
"36115","36059",4
"36119","36059",3193
"36121","36059",10
"36001","36061",155
"36005","36061",27060
"36007","36061",20
"36015","36061",15
"36021","36061",50
"36023","36061",15
"36027","36061",199
"36029","36061",95
"36047","36061",23829
"36051","36061",30
"36053","36061",35
"36055","36061",40
"36059","36061",4366
"36065","36061",30
"36067","36061",45
"36069","36061",15
"36071","36061",175
"36075","36061",55
"36079","36061",55
"36081","36061",19880
"36083","36061",30
"36085","36061",1398
"36087","36061",1177
"36091","36061",50
"36103","36061",2344
"36109","36061",20
"36111","36061",145
"36113","36061",15
"36115","36061",20
"36117","36061",50
"36119","36061",9473
"36121","36061",35
"36003","36063",25
"36007","36063",10
"36011","36063",10
"36013","36063",90
"36023","36063",10
"36029","36063",33785
"36037","36063",210
"36051","36063",10
"36053","36063",10
"36055","36063",229
"36059","36063",10
"36061","36063",35
"36065","36063",55
"36067","36063",69
"36069","36063",40
"36073","36063",1220
"36081","36063",24
"36099","36063",14
"36101","36063",15
"36109","36063",15
"36119","36063",15
"36121","36063",55
"36001","36065",297
"36007","36065",14
"36009","36065",15
"36011","36065",58
"36015","36065",10
"36017","36065",36
"36023","36065",74
"36027","36065",67
"36029","36065",58
"36033","36065",4
"36035","36065",25
"36043","36065",1112
"36045","36065",4
"36049","36065",25
"36051","36065",14
"36053","36065",3786
"36055","36065",119
"36057","36065",25
"36059","36065",19
"36061","36065",49
"36067","36065",2742
"36069","36065",8
"36071","36065",29
"36075","36065",341
"36077","36065",87
"36081","36065",4
"36083","36065",19
"36091","36065",60
"36093","36065",45
"36103","36065",25
"36107","36065",4
"36111","36065",18
"36115","36065",4
"36117","36065",4
"36119","36065",8
"36001","36067",74
"36003","36067",15
"36007","36067",171
"36011","36067",2286
"36013","36067",4
"36017","36067",15
"36023","36067",1018
"36027","36067",8
"36029","36067",237
"36037","36067",20
"36043","36067",15
"36045","36067",74
"36047","36067",74
"36049","36067",10
"36053","36067",1940
"36055","36067",386
"36057","36067",15
"36059","36067",15
"36061","36067",77
"36063","36067",14
"36065","36067",1413
"36069","36067",65
"36075","36067",3326
"36077","36067",60
"36079","36067",4
"36081","36067",53
"36083","36067",14
"36087","36067",4
"36091","36067",40
"36099","36067",131
"36101","36067",45
"36103","36067",8
"36107","36067",10
"36109","36067",328
"36115","36067",65
"36117","36067",116
"36119","36067",4
"36121","36067",15
"36123","36067",20
"36001","36069",55
"36011","36069",69
"36015","36069",79
"36023","36069",20
"36027","36069",10
"36029","36069",93
"36037","36069",58
"36043","36069",10
"36051","36069",613
"36053","36069",15
"36055","36069",12339
"36061","36069",99
"36065","36069",54
"36067","36069",244
"36073","36069",18
"36075","36069",30
"36079","36069",10
"36081","36069",4
"36083","36069",10
"36089","36069",15
"36097","36069",15
"36099","36069",1405
"36101","36069",64
"36109","36069",44
"36117","36069",2484
"36119","36069",10
"36121","36069",28
"36123","36069",840
"36001","36071",178
"36005","36071",3902
"36021","36071",15
"36025","36071",10
"36027","36071",5508
"36037","36071",10
"36047","36071",1439
"36051","36071",20
"36055","36071",10
"36059","36071",237
"36061","36071",10882
"36067","36071",65
"36079","36071",454
"36081","36071",1214
"36083","36071",10
"36085","36071",120
"36087","36071",9859
"36093","36071",20
"36097","36071",15
"36103","36071",165
"36105","36071",400
"36111","36071",2688
"36113","36071",10
"36119","36071",7015
"36001","36073",35
"36009","36073",15
"36011","36073",15
"36013","36073",4
"36027","36073",4
"36029","36073",595
"36037","36073",893
"36051","36073",108
"36055","36073",6203
"36059","36073",15
"36063","36073",697
"36067","36073",33
"36069","36073",34
"36099","36073",8
"36101","36073",4
"36103","36073",4
"36117","36073",12
"36121","36073",18
"36001","36075",63
"36003","36075",20
"36007","36075",45
"36011","36075",471
"36013","36075",14
"36023","36075",102
"36029","36075",34
"36043","36075",10
"36045","36075",301
"36051","36075",15
"36053","36075",391
"36055","36075",230
"36059","36075",60
"36061","36075",39
"36063","36075",4
"36065","36075",689
"36067","36075",18012
"36069","36075",20
"36071","36075",30
"36081","36075",10
"36089","36075",10
"36091","36075",20
"36099","36075",30
"36103","36075",55
"36109","36075",86
"36111","36075",14
"36113","36075",4
"36117","36075",209
"36119","36075",40
"36001","36077",246
"36007","36077",252
"36011","36077",4
"36017","36077",314
"36023","36077",10
"36025","36077",389
"36027","36077",18
"36033","36077",4
"36035","36077",18
"36043","36077",264
"36045","36077",4
"36047","36077",14
"36053","36077",71
"36055","36077",8
"36057","36077",49
"36059","36077",47
"36061","36077",106
"36065","36077",564
"36067","36077",67
"36069","36077",4
"36071","36077",43
"36075","36077",14
"36081","36077",24
"36083","36077",28
"36085","36077",10
"36091","36077",28
"36093","36077",170
"36095","36077",57
"36097","36077",10
"36103","36077",55
"36107","36077",4
"36109","36077",4
"36111","36077",33
"36119","36077",8
"36001","36079",85
"36005","36079",1790
"36007","36079",25
"36027","36079",1437
"36047","36079",297
"36055","36079",20
"36059","36079",90
"36061","36079",4167
"36067","36079",34
"36071","36079",371
"36075","36079",15
"36081","36079",308
"36085","36079",19
"36087","36079",277
"36089","36079",15
"36091","36079",15
"36103","36079",40
"36109","36079",15
"36111","36079",64
"36115","36079",14
"36119","36079",19516
"36001","36081",213
"36005","36081",20990
"36007","36081",150
"36027","36081",472
"36029","36081",95
"36031","36081",10
"36035","36081",4
"36037","36081",20
"36043","36081",10
"36047","36081",84793
"36051","36081",40
"36053","36081",10
"36055","36081",33
"36059","36081",74804
"36061","36081",369522
"36065","36081",24
"36067","36081",30
"36069","36081",25
"36071","36081",422
"36073","36081",15
"36075","36081",20
"36079","36081",40
"36083","36081",62
"36085","36081",2079
"36087","36081",262
"36091","36081",25
"36093","36081",14
"36097","36081",10
"36101","36081",45
"36103","36081",13783
"36105","36081",10
"36109","36081",64
"36111","36081",28
"36113","36081",15
"36115","36081",50
"36117","36081",15
"36119","36081",8612
"36121","36081",40
"36001","36083",32051
"36007","36083",40
"36013","36083",20
"36021","36083",360
"36027","36083",58
"36035","36083",60
"36037","36083",15
"36039","36083",19
"36055","36083",4
"36057","36083",10
"36059","36083",25
"36061","36083",123
"36065","36083",20
"36067","36083",60
"36069","36083",20
"36071","36083",24
"36081","36083",29
"36089","36083",15
"36091","36083",3636
"36093","36083",2095
"36097","36083",10
"36103","36083",20
"36107","36083",10
"36111","36083",40
"36113","36083",158
"36115","36083",377
"36119","36083",43
"36121","36083",10
"36001","36085",30
"36005","36085",1594
"36023","36085",10
"36027","36085",10
"36029","36085",10
"36047","36085",29919
"36053","36085",30
"36059","36085",1142
"36061","36085",52694
"36071","36085",45
"36081","36085",5632
"36087","36085",163
"36093","36085",10
"36103","36085",313
"36111","36085",10
"36117","36085",15
"36119","36085",458
"36001","36087",74
"36005","36087",5647
"36007","36087",15
"36011","36087",10
"36015","36087",10
"36027","36087",363
"36029","36087",15
"36037","36087",54
"36047","36087",1490
"36051","36087",10
"36055","36087",25
"36057","36087",35
"36059","36087",483
"36061","36087",14825
"36071","36087",2036
"36079","36087",65
"36081","36087",1530
"36085","36087",157
"36103","36087",93
"36105","36087",20
"36109","36087",35
"36111","36087",59
"36119","36087",9784
"36001","36089",65
"36007","36089",4
"36011","36089",4
"36013","36089",4
"36015","36089",10
"36019","36089",4
"36023","36089",4
"36027","36089",76
"36029","36089",4
"36031","36089",4
"36033","36089",491
"36045","36089",455
"36049","36089",14
"36055","36089",28
"36061","36089",8
"36063","36089",14
"36065","36089",54
"36067","36089",106
"36071","36089",38
"36075","36089",78
"36083","36089",4
"36093","36089",4
"36097","36089",10
"36099","36089",4
"36103","36089",10
"36111","36089",8
"36115","36089",14
"36117","36089",20
"36119","36089",10
"36001","36091",24800
"36015","36091",10
"36019","36091",19
"36021","36091",50
"36027","36091",54
"36029","36091",48
"36035","36091",387
"36039","36091",20
"36043","36091",10
"36045","36091",15
"36047","36091",104
"36051","36091",10
"36055","36091",29
"36057","36091",286
"36059","36091",90
"36061","36091",147
"36065","36091",34
"36067","36091",29
"36069","36091",10
"36071","36091",10
"36077","36091",35
"36079","36091",15
"36081","36091",60
"36083","36091",4437
"36087","36091",23
"36089","36091",4
"36093","36091",10083
"36103","36091",40
"36109","36091",30
"36111","36091",19
"36113","36091",6015
"36115","36091",2151
"36119","36091",90
"36001","36093",24079
"36007","36093",15
"36021","36093",10
"36027","36093",30
"36035","36093",128
"36039","36093",30
"36047","36093",34
"36055","36093",40
"36057","36093",188
"36059","36093",38
"36061","36093",64
"36065","36093",30
"36067","36093",50
"36071","36093",20
"36073","36093",30
"36077","36093",10
"36081","36093",129
"36083","36093",2553
"36087","36093",14
"36091","36093",4274
"36095","36093",20
"36103","36093",15
"36109","36093",19
"36111","36093",14
"36113","36093",55
"36115","36093",25
"36119","36093",10
"36001","36095",2253
"36007","36095",20
"36017","36095",25
"36019","36095",15
"36023","36095",4
"36025","36095",124
"36027","36095",15
"36035","36095",4
"36039","36095",24
"36047","36095",4
"36051","36095",4
"36053","36095",14
"36057","36095",42
"36061","36095",65
"36063","36095",10
"36065","36095",14
"36067","36095",24
"36069","36095",15
"36071","36095",20
"36073","36095",4
"36077","36095",225
"36081","36095",10
"36083","36095",140
"36091","36095",137
"36093","36095",1413
"36103","36095",14
"36111","36095",14
"36113","36095",14
"36115","36095",15
"36119","36095",24
"36001","36097",12
"36007","36097",57
"36011","36097",38
"36015","36097",1182
"36023","36097",4
"36055","36097",24
"36061","36097",8
"36067","36097",4
"36069","36097",84
"36071","36097",4
"36073","36097",4
"36091","36097",4
"36099","36097",81
"36101","36097",457
"36107","36097",58
"36109","36097",1854
"36111","36097",4
"36119","36097",4
"36123","36097",266
"36001","36099",19
"36007","36099",8
"36011","36099",696
"36015","36099",24
"36023","36099",8
"36027","36099",4
"36029","36099",14
"36037","36099",16
"36051","36099",18
"36053","36099",4
"36055","36099",451
"36059","36099",4
"36063","36099",4
"36067","36099",437
"36069","36099",3060
"36073","36099",4
"36075","36099",16
"36081","36099",4
"36097","36099",94
"36101","36099",4
"36109","36099",1284
"36111","36099",4
"36117","36099",622
"36123","36099",24
"36001","36101",18
"36003","36101",328
"36005","36101",4
"36007","36101",46
"36009","36101",46
"36011","36101",4
"36013","36101",12
"36015","36101",3592
"36019","36101",4
"36027","36101",8
"36029","36101",77
"36037","36101",34
"36045","36101",4
"36051","36101",1293
"36053","36101",34
"36055","36101",829
"36059","36101",4
"36061","36101",26
"36063","36101",8
"36065","36101",20
"36067","36101",81
"36069","36101",503
"36071","36101",10
"36083","36101",4
"36089","36101",30
"36093","36101",14
"36097","36101",396
"36099","36101",26
"36107","36101",22
"36109","36101",242
"36111","36101",4
"36117","36101",35
"36119","36101",14
"36121","36101",22
"36123","36101",488
"36001","36103",125
"36005","36103",3335
"36007","36103",125
"36013","36103",30
"36015","36103",14
"36023","36103",15
"36025","36103",20
"36027","36103",75
"36029","36103",74
"36047","36103",10187
"36051","36103",25
"36053","36103",20
"36055","36103",30
"36059","36103",86812
"36061","36103",40005
"36065","36103",24
"36067","36103",60
"36069","36103",15
"36071","36103",95
"36079","36103",64
"36081","36103",24923
"36083","36103",64
"36085","36103",694
"36087","36103",55
"36089","36103",20
"36091","36103",10
"36093","36103",20
"36107","36103",14
"36109","36103",30
"36111","36103",103
"36117","36103",40
"36119","36103",1339
"36001","36105",47
"36005","36105",142
"36007","36105",40
"36025","36105",15
"36027","36105",142
"36037","36105",25
"36047","36105",70
"36053","36105",20
"36059","36105",48
"36061","36105",734
"36067","36105",10
"36071","36105",5389
"36079","36105",54
"36081","36105",182
"36087","36105",340
"36097","36105",10
"36099","36105",4
"36103","36105",10
"36111","36105",888
"36119","36105",247
"36001","36107",39
"36007","36107",7015
"36011","36107",82
"36015","36107",920
"36017","36107",10
"36023","36107",149
"36025","36107",10
"36027","36107",25
"36029","36107",14
"36039","36107",15
"36047","36107",10
"36055","36107",4
