ori,dest,amount
55117,55045,4
55117,55055,6
55117,55059,24
55117,55061,6
55117,55071,3428
55117,55075,6
55117,55077,30
55117,55079,3006
55117,55081,4
55117,55083,16
55117,55087,118
55117,55089,5260
55117,55097,20
55117,55099,6
55117,55101,10
55117,55119,8
55117,55123,10
55117,55125,20
55117,55127,10
55117,55131,1880
55117,55133,732
55117,55135,4
55117,55137,2
55117,55139,340
55119,55001,10
55119,55003,12
55119,55005,14
55119,55009,40
55119,55013,14
55119,55017,314
55119,55019,1660
55119,55021,4
55119,55025,14
55119,55027,30
55119,55029,6
55119,55031,16
55119,55033,26
55119,55035,114
55119,55039,4
55119,55049,4
55119,55051,4
55119,55063,4
55119,55067,8
55119,55069,136
55119,55073,1160
55119,55075,2
55119,55079,16
55119,55081,14
55119,55085,26
55119,55087,22
55119,55093,34
55119,55097,24
55119,55099,374
55119,55101,6
55119,55105,4
55119,55107,270
55119,55109,30
55119,55113,8
55119,55117,8
55119,55121,10
55119,55131,18
55119,55133,50
55119,55139,4
55119,55141,284
55121,55001,14
55121,55005,8
55121,55009,4
55121,55011,304
55121,55017,288
55121,55019,58
55121,55021,6
55121,55023,6
55121,55025,16
55121,55027,6
55121,55033,114
55121,55035,1938
55121,55039,24
55121,55053,802
55121,55063,3754
55121,55069,4
55121,55073,14
55121,55077,6
55121,55078,2
55121,55079,14
55121,55081,160
55121,55087,6
55121,55093,4
55121,55095,4
55121,55097,10
55121,55101,8
55121,55107,14
55121,55109,16
55121,55111,10
55121,55115,2
55121,55117,6
55121,55123,6
55121,55129,14
55121,55141,20
55123,55001,8
55123,55007,8
55123,55009,16
55123,55011,10
55123,55021,2
55123,55023,254
55123,55025,90
55123,55027,16
55123,55033,4
55123,55035,16
55123,55039,28
55123,55043,78
55123,55045,24
55123,55049,26
55123,55053,6
55123,55055,6
55123,55057,558
55123,55059,4
55123,55063,6152
55123,55079,6
55123,55081,1734
55123,55101,10
55123,55103,702
55123,55109,4
55123,55111,444
55123,55121,30
55123,55125,4
55123,55133,12
55123,55139,4
55125,55003,6
55125,55009,10
55125,55019,8
55125,55025,76
55125,55033,6
55125,55037,8
55125,55041,40
55125,55051,54
55125,55055,10
55125,55063,14
55125,55067,34
55125,55069,42
55125,55073,90
55125,55075,6
55125,55079,48
55125,55085,3552
55125,55087,6
55125,55089,14
55125,55097,6
55125,55099,32
55125,55105,6
55125,55109,12
55125,55117,8
55125,55133,58
55125,55139,16
55125,55141,18
55127,55003,10
55127,55009,12
55127,55015,6
55127,55021,6
55127,55025,1372
55127,55027,52
55127,55029,34
55127,55035,18
55127,55039,18
55127,55043,8
55127,55045,24
55127,55047,50
55127,55055,2336
55127,55059,1676
55127,55063,10
55127,55071,44
55127,55079,5772
55127,55083,42
55127,55085,84
55127,55087,16
55127,55089,50
55127,55093,22
55127,55097,20
55127,55101,4990
55127,55105,3320
55127,55109,6
55127,55111,44
55127,55117,30
55127,55123,12
55127,55131,120
55127,55133,7480
55129,55003,18
55129,55005,1612
55129,55007,32
55129,55013,398
55129,55017,96
55129,55019,2
55129,55025,14
55129,55027,28
55129,55031,70
55129,55033,4
55129,55035,42
55129,55053,6
55129,55063,4
55129,55093,8
55129,55095,104
55129,55107,22
55129,55109,48
55129,55113,1562
55129,55121,4
55129,55135,16
55129,55141,22
55131,55009,54
55131,55015,32
55131,55019,10
55131,55021,100
55131,55025,716
55131,55027,2288
55131,55033,44
55131,55035,30
55131,55039,1442
55131,55043,8
55131,55045,6
55131,55047,6
55131,55055,190
55131,55059,190
55131,55071,24
55131,55073,60
55131,55075,26
55131,55078,30
55131,55079,27860
55131,55085,8
55131,55087,110
55131,55089,9754
55131,55097,36
55131,55101,220
55131,55105,134
55131,55111,8
55131,55117,982
55131,55121,46
55131,55127,130
55131,55133,27406
55131,55135,90
55131,55139,138
55133,55001,24
55133,55003,16
55133,55005,32
55133,55009,292
55133,55011,28
55133,55015,22
55133,55021,34
55133,55025,3012
55133,55027,1380
55133,55033,20
55133,55035,20
55133,55039,358
55133,55043,44
55133,55047,30
55133,55055,2540
55133,55059,1080
55133,55063,6
55133,55071,74
55133,55073,16
55133,55075,74
55133,55078,30
55133,55079,116542
55133,55081,42
55133,55083,62
55133,55087,100
55133,55089,3968
55133,55097,20
55133,55101,4156
55133,55103,18
55133,55105,340
55133,55109,20
55133,55111,138
55133,55113,54
55133,55115,12
55133,55117,268
55133,55121,6
55133,55127,2966
55133,55131,9062
55133,55135,4
55133,55137,32
55133,55139,168
55135,55001,4
55135,55003,4
55135,55005,98
55135,55009,450
55135,55015,154
55135,55017,4
55135,55019,6
55135,55021,12
55135,55025,34
55135,55027,58
55135,55031,6
55135,55035,12
55135,55039,74
55135,55047,58
55135,55055,6
55135,55057,22
55135,55059,14
55135,55061,20
55135,55067,10
55135,55069,6
55135,55071,26
55135,55073,140
55135,55077,26
55135,55078,32
55135,55079,138
55135,55081,20
55135,55083,34
55135,55085,40
55135,55087,8506
55135,55089,12
55135,55097,1842
55135,55101,10
55135,55115,1292
55135,55117,16
55135,55125,4
55135,55131,12
55135,55133,132
55135,55137,688
55135,55139,3684
55135,55141,206
55137,55001,222
55137,55007,4
55137,55009,76
55137,55015,14
55137,55019,4
55137,55021,62
55137,55025,104
55137,55027,22
55137,55035,10
55137,55039,670
55137,55045,12
55137,55047,1532
55137,55055,10
55137,55057,32
55137,55059,24
55137,55063,30
55137,55067,4
55137,55069,6
55137,55073,38
55137,55075,22
55137,55077,596
55137,55079,74
55137,55081,4
55137,55087,816
55137,55089,6
55137,55097,1530
55137,55101,6
55137,55105,6
55137,55111,6
55137,55115,10
55137,55117,10
55137,55119,8
55137,55133,84
55137,55135,1514
55137,55139,2256
55137,55141,176
55139,55001,88
55139,55009,2300
55139,55015,1610
55139,55019,48
55139,55021,42
55139,55025,330
55139,55027,374
55139,55029,18
55139,55033,14
55139,55035,34
55139,55039,5860
55139,55045,48
55139,55047,1662
55139,55053,50
55139,55059,28
55139,55061,56
55139,55063,12
55139,55071,214
55139,55073,62
55139,55075,54
55139,55077,12
55139,55079,576
55139,55083,20
55139,55087,29614
55139,55089,52
55139,55097,50
55139,55099,50
55139,55101,16
55139,55103,16
55139,55105,50
55139,55111,28
55139,55117,188
55139,55121,16
55139,55127,24
55139,55131,194
55139,55133,366
55139,55135,988
55139,55137,470
55139,55141,12
55141,55001,548
55141,55009,36
55141,55011,4
55141,55017,10
55141,55019,622
55141,55021,36
55141,55025,236
55141,55027,14
55141,55035,110
55141,55039,14
55141,55041,8
55141,55043,2
55141,55053,114
55141,55057,258
55141,55059,30
55141,55063,12
55141,55067,14
55141,55069,16
55141,55073,4322
55141,55077,78
55141,55079,38
55141,55081,210
55141,55083,4
55141,55085,14
55141,55087,34
55141,55089,30
55141,55095,4
55141,55097,6740
55141,55099,16
55141,55101,44
55141,55103,34
55141,55109,12
55141,55111,52
55141,55115,14
55141,55119,126
55141,55125,40
55141,55127,6
55141,55131,4
55141,55133,68
55141,55135,118
55141,55137,294
55141,55139,90
